@RELATION music_genre
@ATTRIBUTE RMS_MEAN_TIME NUMERIC
@ATTRIBUTE PAR_MEAN_TIME NUMERIC
@ATTRIBUTE ZCR_MEAN_TIME NUMERIC
@ATTRIBUTE MAD_MEAN_TIME NUMERIC
@ATTRIBUTE MEAN_AD_MEAN_TIME NUMERIC
@ATTRIBUTE RMS_STD_TIME NUMERIC
@ATTRIBUTE PAR_STD_TIME NUMERIC
@ATTRIBUTE ZCR_STD_TIME NUMERIC
@ATTRIBUTE MAD_STD_TIME NUMERIC
@ATTRIBUTE MEAN_AD_STD_TIME NUMERIC
@ATTRIBUTE SC_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SRO_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SFM_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_MEAN_SPECTRAL NUMERIC
@ATTRIBUTE SC_STD_SPECTRAL NUMERIC
@ATTRIBUTE SRO_STD_SPECTRAL NUMERIC
@ATTRIBUTE SFM_STD_SPECTRAL NUMERIC
@ATTRIBUTE PARFFT_STD_SPECTRAL NUMERIC
@ATTRIBUTE FLUX_STD_SPECTRAL NUMERIC
@ATTRIBUTE MFCC_0 NUMERIC
@ATTRIBUTE MFCC_1 NUMERIC
@ATTRIBUTE MFCC_2 NUMERIC
@ATTRIBUTE MFCC_3 NUMERIC
@ATTRIBUTE MFCC_4 NUMERIC
@ATTRIBUTE MFCC_5 NUMERIC
@ATTRIBUTE MFCC_6 NUMERIC
@ATTRIBUTE MFCC_7 NUMERIC
@ATTRIBUTE MFCC_8 NUMERIC
@ATTRIBUTE MFCC_9 NUMERIC
@ATTRIBUTE MFCC_10 NUMERIC
@ATTRIBUTE MFCC_11 NUMERIC
@ATTRIBUTE MFCC_12 NUMERIC
@ATTRIBUTE MFCC_13 NUMERIC
@ATTRIBUTE MFCC_14 NUMERIC
@ATTRIBUTE MFCC_15 NUMERIC
@ATTRIBUTE MFCC_16 NUMERIC
@ATTRIBUTE MFCC_17 NUMERIC
@ATTRIBUTE MFCC_18 NUMERIC
@ATTRIBUTE MFCC_19 NUMERIC
@ATTRIBUTE MFCC_20 NUMERIC
@ATTRIBUTE MFCC_21 NUMERIC
@ATTRIBUTE MFCC_22 NUMERIC
@ATTRIBUTE MFCC_23 NUMERIC
@ATTRIBUTE MFCC_24 NUMERIC
@ATTRIBUTE MFCC_25 NUMERIC
@ATTRIBUTE MFCC_26 NUMERIC
@ATTRIBUTE MFCC_27 NUMERIC
@ATTRIBUTE MFCC_28 NUMERIC
@ATTRIBUTE MFCC_29 NUMERIC
@ATTRIBUTE MFCC_30 NUMERIC
@ATTRIBUTE MFCC_31 NUMERIC
@ATTRIBUTE MFCC_32 NUMERIC
@ATTRIBUTE MFCC_33 NUMERIC
@ATTRIBUTE MFCC_34 NUMERIC
@ATTRIBUTE MFCC_35 NUMERIC
@ATTRIBUTE MFCC_36 NUMERIC
@ATTRIBUTE MFCC_37 NUMERIC
@ATTRIBUTE MFCC_38 NUMERIC
@ATTRIBUTE MFCC_39 NUMERIC
@ATTRIBUTE MFCC_40 NUMERIC
@ATTRIBUTE MFCC_41 NUMERIC
@ATTRIBUTE MFCC_42 NUMERIC
@ATTRIBUTE MFCC_43 NUMERIC
@ATTRIBUTE MFCC_44 NUMERIC
@ATTRIBUTE MFCC_45 NUMERIC
@ATTRIBUTE MFCC_46 NUMERIC
@ATTRIBUTE MFCC_47 NUMERIC
@ATTRIBUTE MFCC_48 NUMERIC
@ATTRIBUTE MFCC_49 NUMERIC
@ATTRIBUTE MFCC_50 NUMERIC
@ATTRIBUTE MFCC_51 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.291179,2.725331,0.082828,0.205721,0.236838,0.136974,0.787908,0.061681,0.110669,0.116041,89.295918,185.833333,0.289495,12.872127,285.632784,44.823078,97.897507,0.174137,3.605622,396.460553,47.804767,-8.270652,-4.645319,0.337219,1.591151,-0.168566,0.681673,1.534491,0.154195,0.338992,1.036319,0.768187,0.120751,-0.152212,-0.132267,0.083850,-0.546619,-0.625105,-0.045287,-0.104763,-0.295478,0.186230,0.184913,0.438215,0.511690,0.155761,19.849925,7.530703,4.662940,3.347602,2.963777,2.951003,2.318668,1.859184,1.962246,1.548277,1.622506,1.577903,1.204965,1.218870,1.062850,0.980252,0.820076,0.819477,0.800711,0.772421,0.728125,0.758343,0.707558,0.739867,0.684215,0.554855,reggae
0.126068,2.935094,0.067089,0.086246,0.101523,0.058774,0.548319,0.041353,0.045218,0.048268,71.525250,142.417054,0.207849,11.340637,111.520792,27.948916,57.604072,0.108707,2.431527,144.382046,29.822692,-5.017052,-5.311696,1.899207,-0.117010,1.060577,-1.092933,1.518881,0.274856,0.355259,-0.208142,0.218705,0.301626,0.225242,-0.115927,0.298877,-0.573997,-0.304338,-0.100670,0.401196,-0.343249,-0.195372,0.007043,-0.122237,-0.302233,-0.221711,13.840239,5.461911,3.941904,3.400324,2.539479,2.153361,2.468885,1.784381,2.098729,1.867517,1.507470,1.189064,1.400009,1.273767,1.210457,1.017110,1.110567,1.046824,0.909304,0.947750,0.811862,0.918819,0.763968,0.748505,0.751036,0.708556,reggae
0.137959,2.841136,0.060498,0.095058,0.111933,0.050709,0.474246,0.036264,0.038335,0.042125,76.858134,155.850388,0.271950,12.219504,103.546103,25.541068,66.946271,0.105428,2.570446,86.914874,33.103658,-5.997427,-1.812678,-0.652562,3.147070,-1.552239,0.725856,-0.385964,0.342762,-0.072902,-0.187325,0.671754,0.518050,0.097447,0.348586,0.227952,-0.156613,-0.227287,-0.271568,0.071276,0.084310,-0.224420,0.037448,0.029963,-0.232135,0.032224,11.632308,4.488608,3.320297,2.840766,2.692389,1.974124,2.019085,1.558127,1.350835,1.274427,1.288616,1.131057,1.146797,0.997827,1.002016,0.956311,0.770404,0.727568,0.788097,0.734728,0.663536,0.643668,0.648955,0.654476,0.622047,0.518199,reggae
0.093449,2.835344,0.077733,0.065501,0.076192,0.046386,0.678153,0.067357,0.035171,0.038248,90.520626,185.752713,0.284962,12.885839,79.345926,45.923025,88.047627,0.154041,2.991512,101.752888,20.720277,-10.434013,-2.100788,0.653608,-0.911632,2.040682,0.315359,1.214390,0.995763,1.045344,0.603193,0.916838,-0.002873,0.399899,0.329532,0.571444,0.260423,-0.234183,-0.153252,0.087297,0.004971,0.002528,0.193631,0.291495,-0.073773,0.266337,18.206482,6.977839,4.027531,3.937482,2.873174,2.321089,3.137616,1.782576,1.657748,1.939838,1.488179,1.266589,1.216015,1.027385,1.331795,1.097122,1.029492,0.972341,1.072192,1.297440,1.035642,1.058244,0.931380,1.060943,1.078158,0.788415,reggae
0.123672,3.042566,0.080403,0.085151,0.100328,0.045069,0.746071,0.064666,0.034227,0.037222,104.151649,224.730233,0.333963,12.806983,118.911140,46.009013,89.077417,0.124974,2.699513,120.862861,31.699544,-11.018718,1.580063,1.435457,-0.405656,-0.695838,-1.424818,3.137231,0.120767,-1.522661,2.692708,-0.910677,0.699137,0.612907,0.461943,0.453226,-0.221558,0.000831,0.041897,-0.178476,0.211379,0.015976,0.037173,-0.057588,0.230874,-0.201809,16.451754,5.627448,4.484278,3.094716,3.046779,2.399779,2.121288,1.706263,1.500216,1.548105,1.233169,1.254149,1.230552,1.463070,1.182146,0.910418,0.910200,0.877167,1.002434,0.847895,0.787906,0.715030,0.684976,0.663257,0.771307,0.655832,reggae
0.146501,2.593330,0.060983,0.112195,0.122164,0.050497,0.510803,0.040199,0.041852,0.042608,99.841085,219.602326,0.344472,14.143167,119.576202,36.511080,78.653479,0.136292,2.251832,120.603286,34.284691,-11.437139,-1.508588,1.022959,0.090575,1.347586,1.319194,1.407322,0.376568,1.327487,1.518796,0.518202,0.847624,0.381880,-0.130162,0.155872,-0.388840,-0.775401,-0.204132,-0.235223,-0.190027,0.081918,-0.034751,-0.131519,-0.263353,0.030171,15.499858,5.130469,3.818046,3.443501,2.475698,1.922834,2.443202,2.030791,1.511966,1.744763,1.757532,1.646599,1.451205,1.288989,1.500341,1.356238,1.006228,1.068043,0.955148,1.114143,1.010506,0.884985,0.939910,0.819947,0.818545,0.685669,reggae
0.146955,3.028642,0.121683,0.102988,0.119333,0.078035,0.859055,0.117837,0.061362,0.064430,133.892987,277.089922,0.404409,12.907789,171.935280,66.182485,110.585298,0.173310,3.501608,263.233733,33.013246,-16.641316,1.845957,2.973165,2.540278,0.675280,-0.591591,1.766970,-0.020239,0.304747,1.438181,0.510457,0.719096,0.042252,0.588990,0.259873,-0.383299,-0.087275,-0.280384,-0.370231,-0.214891,0.013409,-0.100164,0.084589,0.035707,0.189360,21.293150,8.391260,4.346203,3.738935,3.524073,2.933333,2.921938,1.918636,1.720181,1.639350,1.677116,1.509758,1.444326,1.184866,1.306950,1.105025,1.150803,0.864926,0.860728,0.880855,0.854804,0.797175,0.811677,0.717994,0.733634,0.652085,reggae
0.138557,3.294585,0.135823,0.093467,0.110516,0.077561,0.782346,0.097662,0.058178,0.063719,136.715374,289.276744,0.461852,10.877273,185.123207,54.529389,106.185600,0.160953,3.188032,199.722140,41.545908,-14.382489,-1.150142,-2.742878,0.880225,-1.430061,-1.489210,0.139922,-0.805618,-0.780961,0.053270,-0.633344,-0.432881,-0.384912,-0.018787,0.030515,-0.666512,-0.313592,-0.243244,-0.379447,-0.418116,-0.408065,-0.181169,-0.202666,-0.009853,-0.015692,18.619385,5.657590,4.657631,3.785770,3.328354,2.377812,2.447122,2.028238,1.846521,1.801051,1.862662,1.450992,1.449213,1.424625,1.255315,1.277126,1.077451,0.920323,0.834233,0.880692,0.830691,0.852341,0.758474,0.589380,0.603230,0.569219,reggae
0.190749,2.622662,0.051106,0.136711,0.156838,0.043710,0.400000,0.035111,0.033983,0.035202,93.604433,220.650388,0.339629,14.037804,147.386361,38.050743,87.893158,0.112473,2.441112,113.258078,39.766878,-11.231979,1.402333,1.197678,0.117345,1.241689,0.240845,0.837963,0.830591,1.285692,0.777796,1.255189,0.838630,0.536452,0.596371,0.379390,0.146775,-0.304827,-0.055556,-0.143357,0.197705,0.230126,0.342598,0.254244,0.124190,-0.003777,10.382835,4.892342,3.749011,2.768000,2.354973,1.833961,1.742860,1.583203,1.329909,1.280588,1.070256,1.091682,1.231087,1.016000,0.985491,0.841076,0.822465,0.835065,0.787871,0.806631,0.720038,0.712421,0.628262,0.638161,0.671254,0.556726,reggae
0.190746,2.627415,0.051037,0.136624,0.156799,0.043736,0.405873,0.035147,0.034009,0.035349,93.480401,220.515504,0.339331,14.044684,147.435492,37.906136,87.859711,0.112300,2.447039,112.796044,39.760824,-11.205954,1.390676,1.187794,0.110412,1.239273,0.242750,0.833147,0.827946,1.278395,0.771867,1.248510,0.836709,0.542011,0.596976,0.380340,0.147182,-0.303085,-0.050459,-0.138974,0.198678,0.229167,0.340601,0.253782,0.126584,-0.001373,10.385195,4.872617,3.741485,2.770584,2.362731,1.837874,1.751640,1.585093,1.336546,1.286902,1.080368,1.094357,1.232057,1.014328,0.983595,0.844230,0.825190,0.835848,0.790208,0.806612,0.717880,0.715902,0.628322,0.638374,0.671177,0.554632,reggae
0.168687,3.219680,0.135125,0.115336,0.135462,0.086309,0.635792,0.060500,0.063680,0.070761,111.906533,219.522481,0.351701,10.509938,198.982231,31.618073,67.670713,0.117180,2.851778,147.222368,48.482534,-11.959802,-6.753511,-1.514038,-1.572300,-0.461247,-0.477730,1.021207,-0.549363,-0.285932,1.213200,-0.362269,1.343501,0.271276,-0.169936,0.639811,-1.017414,-0.395398,-0.333430,0.386387,-0.155477,-0.334909,0.151011,0.164995,0.145639,0.047464,12.737172,4.670758,4.434853,3.074650,3.505620,2.181686,2.177043,1.892223,1.724084,1.349792,1.562995,1.298898,1.274657,1.218852,1.134201,1.005486,0.998510,0.824062,0.787568,0.853845,0.680854,0.679594,0.769833,0.706205,0.650322,0.620486,reggae
0.206694,2.744068,0.088305,0.150137,0.169259,0.091203,0.768571,0.084909,0.074184,0.076207,106.003144,217.378295,0.356537,13.166542,215.493234,57.439292,111.324853,0.175213,3.628609,347.478351,39.271612,-12.867540,1.009917,1.985206,-0.758889,-0.118593,-0.669798,0.128438,0.303148,0.822748,-0.067172,-0.599231,-0.412087,0.413535,0.990482,0.623705,-0.056418,0.113212,0.206421,-0.080321,0.080235,0.653841,0.624951,0.353480,-0.002135,-0.241542,22.168672,7.612651,4.432090,3.060336,2.835163,2.581030,2.155177,2.035321,2.107510,1.948394,1.678191,1.245065,1.237499,1.170485,1.240631,1.043355,1.094020,0.939418,0.969949,0.916257,0.808380,0.791668,0.872022,0.855694,0.864463,0.696563,reggae
0.114401,2.870887,0.060860,0.079386,0.092840,0.044977,0.790354,0.039416,0.034693,0.037485,78.826760,170.615504,0.268625,12.051552,91.906081,27.593034,60.059953,0.100520,2.376172,91.569214,28.800920,-7.828895,-2.456485,4.026291,1.157825,0.506000,0.875313,-0.233757,-0.032566,-0.357125,-0.589173,-0.703569,-0.062453,-0.313815,-0.426153,0.381608,-0.052631,-0.322040,0.202052,0.042523,-0.071548,0.169548,0.074857,0.238169,0.236349,0.115909,12.450941,4.649072,3.888842,2.446042,2.740169,1.552872,1.799077,1.992316,1.206681,1.267072,1.280286,1.159478,1.031173,0.940140,1.106802,0.796922,0.787831,0.819051,0.718767,0.717596,0.645152,0.590757,0.717221,0.685738,0.633306,0.577141,reggae
0.092284,3.038725,0.093797,0.062907,0.074375,0.037067,0.716022,0.061743,0.028124,0.030596,97.899990,198.398450,0.286184,12.154142,101.937085,47.711558,94.650345,0.155385,2.857330,121.632447,23.739608,-11.116823,-2.864554,4.501443,1.592182,2.083447,0.173141,0.002782,-0.233462,0.900873,-0.717134,-0.479773,0.148788,-0.426685,-0.552429,0.046464,-0.188747,-0.869279,0.141617,0.352230,-0.086391,0.386513,0.280221,-0.134217,-0.135091,0.103099,19.798267,6.958977,5.943668,3.429800,2.667206,2.060273,1.887271,1.810134,1.640217,1.698157,1.854684,1.365665,1.470673,1.126435,1.091156,1.140100,0.944418,0.784168,0.768060,0.701473,0.728255,0.708970,0.788781,0.724274,0.693409,0.683280,reggae
0.077631,3.364503,0.186319,0.052946,0.061833,0.055842,1.064589,0.123255,0.041482,0.045240,133.822782,237.643411,0.385889,10.410739,115.037577,49.495080,58.321376,0.139305,4.578745,181.085077,26.475661,-16.642892,-7.939779,2.755394,-2.455104,2.836101,1.258308,0.093901,1.221659,0.640554,0.274535,0.223027,-0.119143,0.033744,0.501211,-0.810146,-0.084969,0.382793,-0.091439,0.308703,-0.153110,-0.408665,0.030137,0.104378,-0.415096,0.360683,15.929216,7.892263,4.779132,3.039150,2.414242,2.526024,2.229765,1.373533,1.573226,1.383374,1.218327,1.250197,0.932267,0.807262,0.926133,0.827374,0.666579,0.611813,0.642586,0.655631,0.570965,0.497773,0.535032,0.568067,0.588709,0.455366,reggae
0.188368,3.045495,0.094318,0.132669,0.153562,0.116230,1.036174,0.078289,0.100587,0.100529,112.928775,234.536434,0.397065,12.753011,192.929225,45.414765,82.809143,0.158375,3.588835,229.843173,39.817708,-14.674257,-1.867688,0.749737,-0.110496,0.261029,1.603383,2.362027,0.180088,1.478534,1.364404,0.487571,0.663218,0.675413,0.781266,0.206818,-0.187191,-0.425258,-0.152894,0.024508,0.155335,0.541836,0.178472,0.085948,0.213435,0.083861,17.872247,5.431466,4.743561,2.964209,2.443444,2.985332,2.529720,2.279275,1.718843,1.820491,1.704638,1.155083,1.287744,1.142914,1.017629,0.950020,0.980544,0.906685,0.993195,0.838346,1.028011,0.950334,0.753173,0.752168,0.735162,0.700041,reggae
0.171655,3.060906,0.099494,0.119405,0.139566,0.112276,1.086451,0.083245,0.092563,0.095803,113.721484,235.930233,0.384433,12.665154,179.392365,48.124173,87.055278,0.165885,3.650121,216.108358,37.013604,-14.568108,-1.943825,0.826569,-0.132298,0.235056,1.552707,2.470005,0.016726,1.621518,1.336448,0.536952,0.669901,0.709819,0.698312,0.282903,-0.281985,-0.433278,-0.215729,0.059383,0.142023,0.602895,0.194791,0.116418,0.222549,0.098872,18.455427,5.823585,5.206924,3.057932,2.623094,3.163861,2.590355,2.328641,1.746730,1.893315,1.716049,1.184104,1.298283,1.171253,1.081271,0.966946,0.975508,0.888100,0.962035,0.861545,1.041768,0.978262,0.748358,0.764333,0.788690,0.705266,reggae
0.171655,3.060906,0.099494,0.119405,0.139566,0.112276,1.086451,0.083245,0.092563,0.095803,113.721484,235.930233,0.384433,12.665154,179.392365,48.124173,87.055278,0.165885,3.650121,216.108358,37.013604,-14.568108,-1.943825,0.826569,-0.132298,0.235056,1.552707,2.470005,0.016726,1.621518,1.336448,0.536952,0.669901,0.709819,0.698312,0.282903,-0.281985,-0.433278,-0.215729,0.059383,0.142023,0.602895,0.194791,0.116418,0.222549,0.098872,18.455427,5.823585,5.206924,3.057932,2.623094,3.163861,2.590355,2.328641,1.746730,1.893315,1.716049,1.184104,1.298283,1.171253,1.081271,0.966946,0.975508,0.888100,0.962035,0.861545,1.041768,0.978262,0.748358,0.764333,0.788690,0.705266,reggae
0.056369,2.952364,0.070927,0.038180,0.045154,0.033314,0.492313,0.054025,0.024198,0.027116,59.048811,110.875969,0.138270,10.890524,36.737293,30.205840,73.060600,0.077823,1.921675,38.887060,1.637152,-1.491518,0.238869,0.775383,-3.212655,-1.690599,0.469103,-0.506019,-0.362753,-0.187273,0.225948,-0.374974,-0.939144,0.377504,0.268335,0.764956,0.232092,-0.235114,-0.104505,-0.384774,-0.022133,0.404196,0.137413,0.180397,-0.151967,-0.153140,21.457871,6.145295,6.682217,3.211797,2.917372,2.043037,2.938598,1.727701,1.782014,1.435993,1.667716,1.558820,1.623086,1.388312,1.366284,1.294265,1.313417,1.089998,1.047161,1.325229,1.124910,1.030309,1.219934,1.079434,1.007627,1.203797,reggae
0.111843,3.146448,0.075992,0.073368,0.088565,0.042934,0.587752,0.044235,0.030238,0.034459,78.902538,167.686047,0.243380,11.123140,109.951570,31.098352,63.819913,0.106264,2.364037,105.239618,30.047584,-6.614453,-1.594631,2.688733,-1.829267,-0.227665,-0.231067,-0.506257,-1.291253,-0.153665,0.309223,-0.870016,-0.649906,-0.247502,-0.449296,-0.279379,-0.265206,0.059154,0.457300,0.561447,0.532403,0.131373,0.169410,-0.021823,-0.329880,0.427556,15.830136,5.247364,3.871907,2.708454,2.987373,1.838984,2.120247,2.039681,1.531400,1.519098,1.493798,1.212532,1.184700,1.087085,1.027180,0.895784,0.937813,0.897795,0.888784,0.832279,0.827204,0.867376,0.746837,0.754147,0.913091,0.883755,reggae
0.116637,3.027097,0.099324,0.082745,0.094538,0.065210,0.856004,0.065903,0.048658,0.053464,80.617636,155.693798,0.170647,11.976345,116.838143,25.660441,34.399117,0.060159,3.916207,123.459868,23.261242,-5.198051,-10.554397,5.991151,0.634738,-1.321653,1.832420,-0.208465,0.139786,1.143502,-0.147881,0.870591,0.117322,-0.293119,-0.226964,-0.361723,-0.183944,-0.422116,0.084459,-0.174960,-0.185742,0.015368,-0.024431,-0.008614,-0.052374,0.137589,21.411593,4.652933,4.776889,3.166869,3.238465,3.117760,2.109145,1.954937,1.937712,1.809548,1.426558,1.340274,1.100013,1.140150,0.939483,0.992283,0.842067,0.842985,0.819280,0.835530,0.792796,0.811028,0.703624,0.711696,0.661753,0.639031,reggae
0.329262,3.159184,0.259841,0.173940,0.245793,0.171134,1.615963,0.143152,0.148694,0.148153,189.815288,342.637209,0.634464,6.061537,1229.199197,80.582937,134.259676,0.286904,4.235497,1203.823592,65.446550,-20.466121,-4.198503,-3.378907,1.962443,0.871443,0.526083,-0.448006,0.449402,-0.270539,-0.327683,-0.760279,-0.445654,0.106009,-0.013348,-0.151485,-0.383453,-0.193609,-0.215404,0.101403,-0.093234,0.048938,0.088700,-0.126090,-0.073580,-0.054319,32.030431,10.833734,3.651699,3.028494,4.201369,3.521444,1.914208,1.348191,0.985493,1.043806,0.762282,0.930088,1.037711,0.913349,0.910070,0.578711,0.729777,0.396973,0.413376,0.561382,0.376673,0.522356,0.389149,0.474684,0.365959,0.252893,reggae
0.203015,2.913690,0.121908,0.151478,0.168010,0.122301,0.867705,0.124043,0.104841,0.105359,141.065961,298.293023,0.428507,12.858713,216.094527,68.802457,112.415216,0.182518,3.643962,330.231208,40.216033,-16.060400,2.242829,-1.295559,-2.013108,-1.370171,-0.780502,-1.637358,-0.549075,0.212260,0.391568,-0.180975,0.229371,-0.241377,0.317510,0.859529,0.423581,0.378383,0.753431,0.643202,0.538723,0.597598,0.348146,0.172842,0.337623,0.104670,17.750098,6.957960,3.657688,3.909176,2.699191,2.709802,2.313951,2.204995,2.092357,2.103548,1.895227,1.820192,1.454734,1.463329,1.338982,1.330751,1.326480,1.114043,1.193218,1.226291,1.069101,0.971573,0.857297,0.939376,0.971163,0.848543,reggae
0.116972,3.299029,0.189494,0.078291,0.093164,0.049711,0.680598,0.094294,0.035233,0.039851,175.548622,377.567442,0.573450,10.330907,193.510022,35.972939,46.378027,0.095637,3.145607,202.913824,46.394403,-18.477321,-0.570791,-3.757047,-0.970157,-1.618669,-0.721150,-0.252129,-0.568643,-0.118760,-0.021841,-0.199163,0.379100,0.165319,0.738659,0.094550,0.606276,-0.323802,0.126981,-0.149654,-0.547516,-0.048218,-0.277139,0.132812,-0.033287,-0.066062,11.937943,4.032492,3.456891,3.250108,2.493223,2.530377,2.199839,1.880732,1.708313,1.439934,1.323517,1.399686,1.327960,1.239713,1.247056,1.172305,1.220883,1.194768,1.158077,1.248590,1.012643,0.882309,0.833706,0.710155,0.714890,0.671652,reggae
0.148623,2.851662,0.037955,0.096584,0.115843,0.069308,0.726319,0.031909,0.056621,0.060324,45.115469,85.981395,0.121073,12.971174,108.174670,23.676342,51.724820,0.063148,3.341858,127.636777,17.753581,1.034689,-3.502795,2.615160,-1.052902,1.095273,-0.394236,0.059124,-0.038979,-0.382778,-0.049943,-0.243235,0.059102,-0.346829,-0.308520,0.315403,-0.325338,-0.271084,-0.228809,-0.000959,0.138725,-0.180695,-0.049801,-0.338848,-0.119164,-0.060553,21.689194,6.552142,5.000261,3.423306,2.434665,1.844642,1.735534,1.322772,1.419019,1.096287,1.015781,0.886523,0.881476,0.849730,0.910093,0.899842,0.878402,0.844182,0.740555,0.786001,0.736275,0.731216,0.575851,0.636993,0.612991,0.595662,reggae
0.128018,3.171396,0.090185,0.085226,0.101959,0.074079,0.611758,0.042785,0.051583,0.059673,89.574820,190.447715,0.232410,10.547799,121.201356,23.231833,53.545244,0.069022,2.173192,128.358913,37.948192,-7.854402,-4.879229,2.392531,-2.611773,1.761445,-2.894988,1.288716,-2.274510,1.229062,-1.785400,0.939388,-1.381029,0.452008,-0.639774,1.042206,-0.792760,0.148853,-0.348103,0.284960,-0.672700,0.169684,-0.133101,-0.105305,-0.093081,-0.030223,17.697330,4.064652,3.284564,2.286437,2.329680,1.844030,1.822684,1.402999,1.349493,1.242353,1.230957,1.123022,0.951709,1.214337,0.946804,0.867770,0.961998,0.719932,0.735190,0.675821,0.755772,0.665232,0.733250,0.559216,0.586609,0.485569,rock
0.179390,2.882434,0.054933,0.123468,0.145233,0.072916,0.461288,0.030875,0.052942,0.059416,68.005864,143.694036,0.176581,11.886653,125.481745,21.790990,52.778450,0.066630,2.247568,108.002281,38.873554,-3.272612,-4.627068,2.527005,-1.475869,2.793195,-2.519463,1.244312,-2.376219,0.837108,-0.960403,1.341328,-0.900842,0.662596,-1.160304,0.517357,-0.660634,-0.347586,-0.500279,0.017021,-0.657532,-0.037114,-0.416262,-0.081091,-0.045227,0.025086,12.927753,4.491084,3.142687,2.326322,1.813490,1.462434,2.204192,1.344988,1.602838,1.146670,1.274546,1.064324,1.026442,0.906448,0.860006,0.776060,0.857211,0.727830,0.728317,0.789819,0.682019,0.591767,0.600560,0.594664,0.548676,0.481055,rock
0.144310,3.245388,0.076720,0.085857,0.109878,0.088448,0.937899,0.051128,0.050556,0.065171,83.444781,175.138652,0.222558,11.855888,150.842658,32.345520,68.531132,0.094933,2.960946,223.936789,35.042581,-6.897205,-5.826552,2.492390,-2.084499,1.642879,-2.658031,1.874270,-1.543106,1.649591,-1.105731,1.577941,-0.499756,0.844088,-0.837301,0.609464,-0.431698,0.275165,-0.323679,0.553812,-0.076294,0.456420,-0.078379,0.109723,-0.128482,0.127344,21.891506,5.744291,3.988596,2.511772,2.720697,2.048857,1.590149,1.589273,1.436058,1.337577,1.149347,1.024442,1.010193,1.094562,0.975525,0.948096,0.827535,0.764262,0.766142,0.854074,0.663313,0.670798,0.461327,0.416844,0.459413,0.434139,rock
0.149081,2.786239,0.043064,0.100419,0.119964,0.068144,0.642424,0.034549,0.046382,0.054308,61.452322,128.497289,0.174337,12.796711,101.821409,29.772461,73.896827,0.079823,2.474959,134.225447,27.890160,-3.802422,-0.953442,2.148509,-0.969339,3.327716,-0.961051,2.348479,-2.207797,1.347929,-0.823526,1.473887,-0.660306,0.606340,-0.626933,0.544695,-0.609589,0.054044,-0.700118,0.471194,-0.258061,0.015097,-0.234926,-0.053734,-0.006423,0.174399,17.877164,5.023143,3.600282,1.998128,2.282753,1.785939,1.812979,1.487313,1.602926,1.220823,1.258870,1.186873,1.022278,0.978268,0.875061,0.840676,0.876177,0.775153,0.742498,0.670041,0.652598,0.620419,0.566132,0.583800,0.570459,0.527427,rock
0.207890,2.693780,0.041091,0.142412,0.168709,0.046817,0.398335,0.039254,0.034939,0.037657,59.173615,126.525949,0.163673,12.453760,128.734174,31.019042,73.022836,0.070422,2.177844,133.858441,35.587506,-3.475922,-0.216054,4.975242,-0.973001,3.575445,-2.269130,1.013155,-1.640278,0.585759,-1.415923,1.413811,-0.949154,0.265109,-1.088759,0.359682,-0.796834,-0.104948,-0.650828,-0.182011,-0.557767,0.095842,-0.282137,-0.088294,0.046363,0.076358,13.427960,5.251246,3.523184,1.985048,1.879327,1.699187,1.876713,1.253117,1.434258,1.262017,1.146609,1.209810,1.113235,0.960326,0.821285,0.798567,0.753019,0.636415,0.683662,0.751098,0.571098,0.587794,0.596873,0.508614,0.502212,0.493789,rock
0.202866,3.055883,0.077077,0.138301,0.162857,0.058895,0.403494,0.019677,0.043609,0.048388,69.660824,129.312161,0.149160,10.096740,183.195620,15.374167,34.660120,0.062017,1.992971,113.792072,48.452077,-0.253659,-9.736659,-0.068338,-1.778141,1.902659,-3.966306,1.852764,-1.310684,1.011483,-0.884796,1.345463,-0.606326,0.753025,-1.026374,-0.371192,-0.595380,-0.304995,-0.517506,-0.476055,-0.097459,0.222962,-0.225539,0.138653,0.024179,0.079748,10.443021,5.321460,2.720514,2.304138,1.867564,1.460851,1.951572,1.160298,1.505114,1.234761,1.046705,0.917648,0.910528,0.799665,0.750357,0.819383,0.688613,0.682572,0.576414,0.694128,0.616232,0.495175,0.626432,0.565227,0.498436,0.421322,rock
0.179044,3.268276,0.087324,0.114677,0.141023,0.063142,0.611603,0.039179,0.043795,0.050463,74.450402,144.920991,0.157740,10.606548,145.477534,21.257559,40.966177,0.059372,2.314001,106.764034,42.250364,-2.483406,-8.826670,2.923799,-3.150709,0.282883,-3.038363,1.866720,-1.857011,0.277309,-2.390263,0.646844,-1.207286,-0.080461,-0.058157,0.651819,-0.984578,-0.195055,-0.198211,0.303327,-0.363965,0.170277,-0.602237,0.120197,-0.102254,0.003035,12.777746,4.908621,3.482329,2.621348,2.489503,1.883985,1.749832,1.866372,1.457336,1.595105,1.297195,1.155406,1.145108,1.104016,1.133725,0.977822,0.870658,0.803546,0.878035,0.733969,0.729615,0.737726,0.647297,0.690497,0.583024,0.537011,rock
